sram_kb,feature_dim,pe_count,mean_speedup,std_speedup,mean_dram_reduction_pct,std_dram_reduction_pct,num_valid_trials
8,64,4,1.5547836976946705,0.0009063907186011097,67.49912561672336,0.6149630027792118,3
16,128,4,1.3614858561587844,0.003042151688124118,67.49912561672336,0.6149630027792118,3
32,128,8,1.6004605067864222,0.01183776981877395,79.99412260690738,0.1342136663361587,3
